"","GSM131331.DT","GSM131332.DT","GSM131335.DT","GSM131336.DT","GSM131339.DT","GSM131340.DT","GSM131343.DT","GSM131344.DT","GSM131347.DT","GSM131348.DT","GSM131351.DT","GSM131352.DT","GSM131355.DT","GSM131356.DT","GSM131259.CT","GSM131260.CT","GSM131263.CT","GSM131264.CT","GSM131267.CT","GSM131268.CT","GSM131271.CT","GSM131272.CT","GSM131275.CT","GSM131276.CT","GSM131279.CT","GSM131280.CT","GSM131455.HT","GSM131456.HT","GSM131459.HT","GSM131460.HT","GSM131463.HT","GSM131464.HT","GSM131467.HT","GSM131468.HT","GSM131307.ST","GSM131308.ST","GSM131311.ST","GSM131312.ST","GSM131315.ST","GSM131316.ST","GSM131319.ST","GSM131320.ST","GSM131323.ST","GSM131324.ST","GSM131327.ST","GSM131328.ST","GSM131223.WT","GSM131224.WT","GSM131227.WT","GSM131228.WT","GSM131231.WT","GSM131232.WT","GSM131235.WT","GSM131236.WT","GSM131239.WT","GSM131240.WT","GSM131243.WT","GSM131244.WT","GSM131247.WT","GSM131248.WT","GSM131251.WT","GSM131252.WT","GSM131255.WT","GSM131256.WT"
"263221_at","7.797112406","7.734289971","8.581558666","9.382468765","9.345504232","8.290877573","7.960130893","8.223377339","8.054981436","8.292615892","8.564772292","8.665516954","7.745480489","7.613739673","7.79303181","7.798786949","7.962421722","7.883197959","8.127906664","7.979703463","9.151099669","9.345857997","11.20386299","11.22654609","11.83264971","11.42696492","8.069593226","8.133389255","8.056063957","8.236369594","8.237706668","8.452525132","7.945410801","7.941543754","7.904487131","8.056397139","7.784490145","8.244733098","8.791951154","8.723405213","8.995067773","8.998570642","9.408240764","9.165923402","8.726022481","8.804224334","8.152672464","7.955898409","7.977802549","8.103207111","7.976870569","8.02318303","8.162669017","7.779937743","8.142325411","8.043265398","8.126722673","8.181109726","8.293339239","8.54172718","8.680162511","8.476797319","7.724534836","7.888459458"
"263275_at","9.760903626","9.92210815","9.983768922","10.03145377","10.34340303","9.942043344","10.63835655","11.02023515","11.2206218","11.39616094","10.62569837","10.58776609","10.03181484","9.980121636","9.748847675","9.815134842","10.46656798","9.958664405","9.831741167","10.01402979","10.17500096","10.16701006","10.40919895","10.43236621","10.36621316","10.55465554","10.95975238","10.97285257","11.70398528","11.77179374","10.81251154","10.67768457","9.815152569","9.675881747","10.26983493","10.42835779","10.68760946","10.35816238","10.81064342","10.73551192","11.18670396","10.97751087","10.51437985","10.81899986","9.930171532","9.926859311","10.00039295","10.36739946","10.21448181","10.25375194","10.60912212","10.34161451","10.12962922","10.23641296","10.71375419","11.64147421","10.8809813","10.70882649","10.92628885","10.91736808","10.44495208","10.60343764","9.813168695","9.715210461"
"263278_at","8.39985295","8.464024253","8.434723682","8.663339851","8.652512445","8.464949108","9.14910071","8.975749694","8.95032834","9.316589582","9.064003114","8.983440147","8.426229771","8.263518065","8.365505899","8.272890108","8.472677955","8.287281509","8.091259057","8.218720666","8.484556178","8.47543537","8.557543286","8.803105748","9.002328445","8.813690741","9.547046954","9.644121368","8.97197698","8.95323213","8.905996173","9.007397966","8.515530804","8.501810118","8.417023312","8.406559977","8.261840444","8.553731696","8.528286592","8.325387945","8.946633786","9.061221245","9.189720222","8.846162715","9.08148896","9.01846341","8.873824895","8.297079308","8.115212243","8.233353216","8.408200226","8.286746406","8.598763733","8.515989039","8.873612936","8.682679157","8.885628034","8.535534651","8.863819393","8.603207279","8.824698712","8.885161219","8.37832382","8.557208303"
"263348_at","11.86537296","11.66901751","11.77368389","11.65826197","11.71992965","11.78440297","11.95450796","11.93785603","11.99944411","12.01714463","12.08565087","12.26265779","11.80535346","11.69258251","11.95833687","12.06752926","11.91244907","11.85700439","11.75846039","11.70316292","11.6128654","11.50475215","11.37890481","11.38023419","11.5500993","11.47685676","11.99921193","12.30640706","11.94157528","11.89746469","12.48637443","12.34676597","11.7916401","11.70474057","11.67376051","11.67085519","11.79069309","11.87258894","11.95893554","11.97736705","12.14104969","11.93153649","12.51195546","12.3423788","12.39598264","12.08733261","12.13183879","11.73608514","11.57928966","11.71421363","11.80202766","11.81544279","11.99925296","11.67248273","11.81873781","11.72927459","11.82043399","11.48937351","11.73467064","11.69373772","12.05571123","11.93535587","11.94719256","12.00253352"
"263399_at","10.70946598","10.62082673","10.45632357","10.44267522","10.40992269","10.40620692","10.51032836","10.1931769","10.41351313","10.37635549","10.86291239","10.85864971","10.50833463","10.65434994","10.69315321","10.82297533","10.66975436","10.76943176","10.63986257","10.68230939","10.72118185","10.30227747","10.58249224","10.64174104","10.46832489","10.38755418","10.78406114","10.81946329","10.49213223","10.51792152","10.80424868","10.79728294","10.84935413","10.9182086","10.76321605","10.76291707","10.74535463","10.70002111","10.54283905","10.77322943","10.56798799","10.57583244","10.75822332","10.55067241","10.57550114","10.37241968","10.81027791","10.94598769","10.54694614","10.65888029","10.73946603","10.75932341","10.81375134","10.8495323","10.77748801","10.74406648","10.91021036","10.62089996","10.85328218","10.8827168","10.90139989","10.82153476","10.86059354","10.88402022"
"263483_at","11.91210126","11.71919318","11.81141584","11.76496363","11.66937847","11.69213467","11.37427736","11.15655342","10.22981585","10.47512268","11.36980608","11.25366391","11.34550135","11.15914491","11.79671657","11.65519538","11.70341788","11.72982474","11.57718446","11.6597934","11.27176583","11.61342954","11.16072057","11.11034889","11.20646924","11.08498889","12.42834877","12.54891939","11.42771329","11.65403648","11.29356621","10.92866368","11.36256103","11.51121867","11.60080888","11.42445284","11.17300392","11.44685698","10.61988981","10.32066205","10.12225697","9.970146323","11.58654838","11.01664534","11.64895631","11.60100115","11.97342551","11.81726131","11.32026555","11.18490457","11.40175974","11.49015694","11.40311183","11.57529377","10.98525857","11.0691296","11.09714359","11.10451928","10.82463823","10.94752896","11.54244705","11.60276307","11.83566063","11.80755665"
"263515_at","7.814861538","7.320659001","7.280337144","7.497597547","7.549059539","7.242863317","7.948847982","8.033581943","8.000733193","8.288794729","7.999651812","7.885618361","8.032523303","7.619234452","7.675041849","7.522035991","7.853643211","7.824982224","7.444302431","7.550272357","7.50283008","7.212092869","7.512193087","7.599377263","7.367672252","7.510809412","9.795457404","9.75294587","8.711595933","8.913613381","9.933625766","9.237973222","7.378198989","7.674252105","7.226754323","7.448308352","7.251843888","7.365603085","7.416021072","7.861955518","7.75862201","7.482271919","7.919225385","7.264351721","7.358070657","7.340375358","7.834769309","7.685408608","7.591543608","7.461474951","7.765841962","7.717225158","7.533167613","7.66158046","7.908681024","7.978002107","7.629176243","7.892278208","7.824162544","7.541661958","7.427671201","7.506736592","7.61770453","7.756334955"
"263583_at","8.580375045","8.825286137","8.798891511","9.223750678","8.973609205","8.801309533","8.804108007","8.773057433","8.927986101","8.961032929","9.166124857","9.397903655","8.483216478","8.526545784","8.550768514","8.453454292","8.667990267","8.808411219","8.9039757","8.661200298","8.784862466","8.572123336","8.849017783","8.957748564","9.143104899","8.976597219","7.735998489","7.629937446","8.313918219","8.285121141","8.943770142","8.609009472","8.452855518","8.410037373","8.736688973","8.809467165","8.706371149","8.889574891","8.558453101","8.528713165","8.921979614","8.81310003","9.003585571","9.325311043","9.187109562","9.138045516","9.505865694","8.688017647","8.640724572","9.120208746","8.741564704","8.72291023","9.228763094","8.919788115","8.878689004","8.57390847","8.828887875","8.815974452","8.927193684","8.797069234","9.152461433","9.111625537","8.756018221","8.851125718"
"263691_at","12.12485841","12.04386398","11.88540031","12.01238514","11.79228704","11.83386291","11.12783508","11.02209742","10.73781196","10.806407","11.35595012","11.63219959","11.69786552","11.42838653","12.03490552","12.14357168","12.14548692","11.91913945","11.95732409","12.00505268","11.55290602","11.90961852","11.83918083","11.96441829","12.05236868","12.04113677","12.22140377","12.3876692","11.79383317","11.69407297","11.65491171","11.68192875","12.1133601","12.11321649","12.04316844","11.83557987","11.85398941","11.78239469","11.0340862","10.89135411","10.66971638","10.6004859","11.54415925","10.99108974","11.35754652","11.19768077","12.21768233","11.99794146","11.69020339","11.80607296","11.89466473","12.02595581","12.1945592","12.21645555","11.61151341","11.59688719","11.56144088","11.45925937","11.40420984","11.55307076","11.61774112","11.53768449","11.91704024","11.95716353"
"263703_at","10.77679683","10.86562094","10.50047929","10.64362108","10.57539091","10.76454997","10.64489542","10.60790579","10.89581677","11.01381497","10.99800878","10.8705769","10.82994654","11.04018486","11.01785991","11.11749547","10.76750081","11.07404705","10.81519003","10.86149056","10.62897469","10.52585991","10.48618119","10.49985972","10.16121518","9.90044281","10.56954687","10.73807351","10.8890876","10.93363164","11.08695921","11.27182913","11.18014451","11.17734778","10.73990463","10.8348575","10.85451713","10.83611219","11.0443065","11.05707202","10.88597783","10.70665492","10.81235053","11.11428563","11.0544644","10.89822106","10.73668459","10.94261093","10.99936304","10.95733557","10.98370441","10.88752872","10.83953119","10.83587914","10.92753418","10.9376963","10.72240664","10.49625825","10.72473781","10.52461947","11.03956537","10.90377389","11.32192492","11.12239816"
"263759_at","10.25368546","10.36779569","9.915021637","10.07704785","9.929961068","9.694220848","9.657014725","9.574732928","9.685218813","9.817373214","10.05036921","10.03985062","9.836365028","10.10128295","10.24951937","10.22155614","10.08102178","10.02506452","10.04384988","10.0650719","9.897565054","9.915476771","9.907289441","9.871134327","10.09481308","10.08343896","10.55747583","10.61898438","10.23209875","10.45681305","10.32478514","10.26352881","10.30820216","10.38392243","10.15238673","10.12931066","10.27185631","10.24580663","9.872987037","9.753570036","9.918672782","9.71886775","9.79634268","9.994763792","9.854100081","9.724552827","10.19873533","10.12999001","9.827298929","10.00382014","10.20439225","10.06048903","10.18596203","10.33477156","10.02574562","10.16896414","10.12595127","10.08897984","10.07270231","10.13840716","10.05207541","10.04517457","10.0289086","9.953479299"
"263874_at","11.82203255","11.76364421","11.88821639","11.66812676","11.83316821","11.74843221","11.87600319","11.86905336","11.6124556","11.58164822","11.78422424","12.09805156","11.63016575","11.75662861","12.11001619","12.07743041","11.99149446","12.00163061","11.81410523","11.59158074","11.63363483","11.70113136","11.61765739","11.55420158","11.70909865","11.56150921","11.98744514","11.98451139","11.46461173","11.70094407","11.87907584","12.07308666","12.07025829","12.11197008","11.72429247","11.76934","11.78759508","11.88945116","11.6878433","11.76162205","11.88403422","11.92764202","12.02447904","12.08362545","11.97542033","11.85212808","11.83872805","11.75474204","11.66895678","11.64025538","11.50829885","11.64254701","11.69562769","11.92464313","11.82617483","11.77680537","11.82925185","11.67716031","11.90213286","11.9321646","11.97864321","12.00455588","11.7045245","11.73689173"
"263939_at","9.023580032","8.775437421","8.663142862","8.60825691","8.487585941","8.519181117","8.262258091","8.137770584","8.030779659","7.93678351","8.268925778","8.349929607","8.367189663","8.155311358","8.100692104","7.406911206","8.969689633","8.690213129","8.59617142","8.69017732","8.388140034","8.6788182","8.716004376","8.761088355","9.398584467","9.296174666","7.998864909","7.903518872","8.553442511","8.601181837","8.472200386","7.392433032","7.578021527","7.800644834","8.610978221","8.296241098","8.212711224","8.471055099","7.851012937","7.701190428","8.136638745","8.11275599","8.560769401","8.256924187","8.568778325","8.408945606","8.824711736","8.424405943","8.377662246","8.44388283","8.207667107","8.236224957","8.54939869","8.764187198","8.361893701","8.460935199","8.521946325","8.38505068","8.367597893","8.38852597","8.439888521","8.316597027","8.569524172","8.413595301"
"263975_at","8.488761867","8.466916439","8.530391705","8.386044156","8.322408459","8.38204145","8.48511539","8.330737106","8.180542336","8.167948033","8.257684037","8.256809943","8.376865283","7.992224879","8.604408391","8.398576683","8.735687037","8.4441432","8.40769821","8.24368169","8.183131878","8.386044156","8.335406409","8.275702216","8.293075494","8.378202835","9.072075142","9.283004207","8.856530276","9.032717351","8.366311651","8.506062231","8.577825351","8.474221017","8.345379311","8.200525532","8.350596057","8.456835342","7.738746272","8.060050436","8.06485616","8.339659257","8.496709239","8.28583734","8.359767175","8.34760624","8.419636541","8.408140752","8.369805792","8.208874931","8.20441562","8.279548557","8.251243246","8.390953716","8.281427078","8.251390376","8.518782903","8.51054083","8.276662658","8.637604776","8.481508472","8.480309337","8.284702309","8.274659109"
"264000_at","9.82476832","10.04110849","11.6260725","12.97937243","13.01193011","11.18001386","8.515346726","8.684821413","8.772027542","8.770959251","9.619290072","10.24637846","7.73280089","8.051247742","8.62752344","8.92248325","9.297290218","9.45349919","12.20498317","12.18609566","12.97599039","12.88532467","13.0057336","12.91738534","13.52464265","13.16103222","8.676268043","8.462098576","9.341142855","8.907032533","9.686452683","9.476901755","7.922517973","7.918416618","8.684318939","9.023668246","9.073434387","10.05618557","9.595924353","9.318456822","10.31700712","10.24611906","10.60614762","10.99451786","10.60226052","11.07102256","9.531927207","8.583308593","9.008718522","9.454359734","9.274344373","9.426719505","9.326841098","9.277578607","9.052168835","8.633154342","8.928464754","9.035548289","9.389344997","9.144704239","9.625180551","9.498286856","7.544870848","7.981730132"
"264014_at","11.31131275","11.09920332","10.85921491","10.81647289","10.65741774","10.9468918","10.84401346","10.88782334","11.09278129","11.13589428","11.18824699","11.07418301","11.17158924","11.28029692","11.33871301","11.095429","11.2805648","11.24183432","9.821576957","9.988428915","7.76028425","7.635939204","7.665222608","7.755419531","9.554115845","9.802426353","10.90106055","10.97929758","10.40144953","10.51365512","11.32196491","11.53274833","11.73835209","11.73852661","11.38605202","11.49673821","10.62227625","10.54723195","10.58235266","10.75573672","10.46576546","10.37326101","10.85525979","11.0217684","10.7625708","10.79502226","11.26851791","11.67038907","10.73394745","10.5268852","11.45100621","11.37175979","10.1218369","10.70630268","11.34363724","11.51771046","11.48599325","10.98903186","11.2879558","11.4045964","11.43836151","11.4356715","11.61591838","11.48793327"
"264018_at","12.7629468","12.69172641","12.88361989","13.0744973","13.00848859","12.95797157","13.14217247","13.09586974","12.63956575","12.67962892","12.78618185","12.73546947","12.54752913","12.70609259","13.10409473","13.09497511","12.79729538","12.6426118","12.60029369","12.67200066","12.69824294","12.86720498","12.45417998","12.5081206","12.47243166","12.45201635","13.08854051","13.13549347","12.69803355","12.8457999","12.77180248","13.02541053","12.99904632","13.04542104","12.69611512","12.70637986","12.77355365","12.81060123","12.63748097","12.72787121","12.51327229","12.48785463","12.3216262","12.73177028","12.45924792","12.48389139","12.66813248","12.83845512","12.45718149","12.58002025","12.69008526","12.6984154","12.6910713","12.76367519","12.7254713","12.65012049","12.59341458","12.14516513","12.71160979","12.71173849","12.71525111","12.70946265","12.77608914","12.74379765"
"264031_at","8.87352162","8.855015372","8.765048442","8.682262248","8.801563287","8.689783294","8.567970878","8.795543595","8.694285718","8.644667575","8.61442674","8.636916298","8.646940536","8.715071351","8.700863868","8.733466509","8.763289199","8.611878913","8.617393417","8.52635808","8.539657095","8.814073754","8.442831185","8.571531811","8.591516997","8.580979873","9.327653817","9.377139392","9.007491842","8.958609769","8.720413814","8.671420934","8.851322684","8.930322639","8.894953715","8.888527038","8.668565021","8.834095732","8.784470282","8.546949895","8.636051221","8.179386513","8.742200728","8.493689227","8.848633091","8.629501481","8.761041945","8.783182515","8.733845316","8.483567049","8.702646073","8.787122958","8.793129419","8.663669461","8.732933281","8.898739412","8.826189377","8.515058473","8.494073076","8.63398479","8.667935392","8.580578075","8.901140701","8.798156888"
"264069_at","13.22620449","12.88191081","13.04836757","13.03802855","12.81932309","13.17315526","12.67689305","12.33997035","12.10241603","12.07452306","12.994765","12.92645574","12.63982804","12.49708895","13.25995632","13.27267568","13.06124281","13.0301112","12.95233532","13.03243016","12.7691853","13.00473053","12.7531833","12.78170494","12.67210718","12.67248181","13.68143656","13.77537745","13.09836946","13.28895519","12.87415641","12.66586448","12.84833457","13.02695161","12.81896123","12.58329629","12.63021545","13.05127792","12.29320257","12.16719231","11.65669958","11.75814954","12.30056376","12.4923696","12.29090651","11.94938623","13.17211401","13.18608377","12.44444535","12.54368709","12.64763094","12.97366167","13.01113344","12.90259963","12.79394053","12.56577982","12.66706229","12.48017939","12.72044055","12.67185991","13.29169246","13.13362856","13.27998663","13.22961059"
"264097_s_at","10.85768242","10.77219602","10.87740432","10.8791218","10.8701705","10.70590536","10.93884527","10.80088095","10.62499031","10.74596031","10.83679009","10.93190828","10.71678886","10.77873972","10.92881179","10.85234195","10.87455161","10.82057606","10.74840814","10.73089429","10.77610667","10.63175861","10.56685586","10.45202291","10.65021354","10.63009903","10.67463008","10.61201195","10.70789212","10.67251119","10.92584326","11.00593868","10.97274077","11.00767883","10.66520975","10.77230243","10.61977855","10.95255035","10.85209874","10.84607482","11.03906257","10.94756307","11.10035659","11.07245793","10.97144303","10.84371613","10.91140549","10.78841384","10.68591529","10.66424686","10.67071915","10.74930614","10.8441536","10.82512494","10.95832943","10.87610407","10.79554499","10.70778977","10.98171414","10.98341782","10.94075604","10.89117541","10.78942813","10.77684611"
"264162_at","11.20994295","11.0003536","11.29400902","11.13094445","11.1124341","10.99247439","10.98131942","10.76341891","10.73148749","10.741325","10.96946835","10.996299","11.07529508","10.80694124","11.6608818","11.60354365","11.09973243","11.34001393","11.17158712","11.05307107","11.01594614","10.92220555","10.95649694","11.08057653","11.03078866","11.00509345","12.04312122","11.99980997","11.36794097","11.23869425","11.0672488","11.30090467","11.58478222","11.67282973","11.05670576","11.04626088","11.13329541","11.21119265","11.00299387","10.8386928","10.89458915","10.82202534","11.15772476","11.00670933","11.06299443","11.07363882","11.308126","11.18697899","10.98409179","11.01237069","11.01396977","11.17504459","11.25745613","11.28872884","11.1359245","11.14459632","11.05018315","11.01771141","11.12857831","11.17690579","11.02247808","10.97351135","11.13198669","11.06794176"
"264177_at","11.41850307","11.16894172","11.29896184","11.30796663","11.25200604","11.28230854","11.37001094","11.29958719","10.93096922","11.205886","11.07711846","10.90849174","11.04659257","11.09653725","11.5271049","11.48861551","11.19039283","11.08028169","11.0029292","11.19054633","11.10363704","11.36156103","10.9406578","10.9670902","10.78345903","10.62744564","11.63490273","11.63047691","11.63183892","11.46348166","11.15243596","11.45021117","11.64569033","11.61358681","11.00662421","11.04018888","11.23526086","11.39165964","11.00969522","10.98643724","10.56270509","10.78926667","10.7015341","10.73205504","10.69601809","10.46581145","11.18100645","11.08727401","10.92144399","10.81050738","11.12801725","11.22453299","11.26256649","11.08207751","11.37133254","11.37172278","11.28112349","10.96730582","11.35062554","11.35575799","11.22388066","11.14075059","11.14804337","11.18433251"
"264286_at","8.965537302","8.915775941","8.517277556","9.017711335","8.665517684","8.496634731","8.496966714","8.409526712","8.519566025","8.487912304","8.819731866","8.630749345","8.506373797","8.016166","8.761931616","8.75199867","7.995970361","8.687405918","8.658504483","8.749876171","8.306001095","8.414662749","8.640640541","8.905839311","9.672815513","9.411968927","9.932615138","9.72518937","9.193956136","8.983348005","8.783497376","8.550201576","8.465355872","8.716346298","8.611552691","8.466141641","8.57843656","8.451541919","8.107541214","7.679734661","8.471171416","8.420978612","9.151119731","8.465009268","8.967296502","8.738196815","8.995103334","8.804292671","8.429289742","8.522723247","8.589456963","8.734743268","9.448965888","9.104630981","8.633518648","8.623177413","8.69786221","8.412900332","8.75898896","8.584093655","8.625601708","8.581741116","8.82090808","8.825326133"
"264350_at","9.969500935","9.636567718","9.880869793","9.603645302","9.70035179","9.895571516","9.645973904","9.682892931","9.660751657","9.667609658","9.563721528","9.504267733","9.584081235","9.526920465","9.856166862","9.729183638","9.896555294","9.787078024","9.698146744","9.771749544","9.606848558","9.734485542","9.562810233","9.592176164","9.369921895","9.540421865","9.145546744","9.024880028","9.635281954","9.388871804","9.5402377","9.476525996","9.767466702","9.672434791","9.714619837","9.610482836","9.548520404","9.691653913","9.533798188","9.525398168","9.340803955","9.28071587","9.435826276","9.585867951","9.546492177","9.467852863","9.564390548","9.850086286","9.440504107","9.524184163","9.671624969","9.741808027","9.687199238","9.795901119","9.711655769","9.504954285","9.831612911","9.644341534","9.911046311","9.769606122","9.718365199","9.557048355","9.895403929","9.875359361"
"264394_at","13.64939805","13.68896204","13.47314905","13.56430486","13.53054625","13.57643938","13.39954146","13.34408497","13.12818998","13.22350804","13.72355468","13.74242135","13.49015329","13.57867655","13.66363294","13.63915028","13.33347066","13.53216099","13.58559994","13.53754255","13.48313004","13.51566546","13.36774111","13.37395306","13.03998481","12.9703649","12.90968189","12.81722264","13.33318386","13.41020303","13.77963965","13.66496849","13.54411794","13.68436351","13.5521435","13.58412826","13.5419313","13.60040993","13.27030806","13.44533944","12.84639395","12.94407768","13.23085701","13.5580974","13.21033256","13.0166531","13.49944563","13.53058642","13.26033705","13.46689227","13.5092544","13.5119831","13.57867655","13.56834601","13.44679642","13.32278783","13.31201973","12.71966031","13.25808981","13.29070926","13.85278713","13.77391298","13.6884734","13.67161955"
"264452_at","7.971105749","7.728347669","7.526286286","7.539550241","7.519535751","7.471076963","7.575254435","7.454885966","7.286003878","7.212247447","7.399724312","7.168558644","7.424479869","6.949140347","7.762294173","7.632884376","8.149042345","7.245469298","7.427283895","7.546435664","7.457665889","7.939054705","7.955263755","7.837447854","9.57269121","9.521138085","9.375718687","9.358306502","8.200060963","8.382986741","7.600901361","7.512693546","7.71404503","7.86914244","7.417592122","7.411235492","7.210590646","7.580013962","7.062480152","6.710276345","7.230864769","7.298021326","7.902306586","7.258923508","7.723306571","7.50308014","7.717085562","7.469895355","7.136213502","7.004167894","7.285064023","7.224650254","7.804549182","7.713463631","7.273308369","7.401059136","7.443138641","7.43374367","7.465101614","7.503883045","7.552967348","7.425468076","7.598635298","7.513638172"
"264463_at","9.996065804","10.06512115","10.22115417","8.460709516","8.545131077","10.3936526","9.719900815","9.749413813","9.727643998","9.656561525","9.488346012","9.218189963","9.916130592","10.07097078","10.25665418","10.28169146","9.852286508","10.39371602","9.491077938","9.714691483","8.309625439","7.832967852","7.014320809","7.721040784","9.239329887","9.079967626","10.07891274","10.00885047","9.329458985","9.52042191","9.516367961","9.469603385","10.17022336","9.90860649","10.16330893","10.08594237","9.026388969","8.820264864","10.00060852","10.04746631","9.696140145","9.41911896","9.006122964","8.859895331","9.544836287","9.531599134","10.15940291","10.40439926","10.69223307","10.77384559","9.917982074","9.851225543","8.979003568","9.027923834","9.699844008","9.693896139","9.710554341","9.356238294","9.597748273","9.310523709","9.535196056","9.571725355","10.20270831","10.15453181"
"264490_at","9.085986652","9.183630696","9.449222603","9.177687859","9.273003114","9.025595206","8.794126418","8.808808964","8.764764632","8.858858935","8.69152507","8.832432861","8.765860761","8.63587694","8.989342075","8.875294758","9.410936722","9.140693935","9.155655507","8.986977471","8.724543282","8.99027374","8.609500919","8.631814113","8.968711637","9.218321082","9.233401802","8.9347046","9.110666568","9.211308255","8.657020344","8.602618535","8.74094314","8.705132838","9.232284257","9.106702312","9.097554606","9.122655627","8.236535922","8.522456649","8.63572771","8.738090069","8.628948905","8.91400546","9.036846102","9.184653607","9.04657203","8.806895029","9.27975416","9.114147982","8.816318489","8.797943725","9.067958301","9.562478054","8.754373051","9.045238014","9.04760074","8.949763662","9.086561777","9.092269411","8.902302775","8.931437355","8.70931859","8.823919177"
"264504_at","9.461697815","9.77734154","9.6662","9.993952281","9.897560731","9.741234052","10.19926704","10.38535385","10.51396466","10.7893567","9.96933363","9.91479586","9.754347942","9.85648109","9.51743029","9.636033762","9.407044166","9.552746837","9.564805396","9.703466021","9.820901153","9.773995431","9.472803618","9.253309841","9.300029001","9.328585225","10.06933193","10.01853719","10.53141185","10.60986079","9.671646828","9.916624724","9.794215086","9.841752304","9.64265396","9.959383388","9.866612547","9.885347896","9.933583695","9.833341676","9.868749463","9.789893887","9.454463224","9.642962494","9.865653905","9.569958525","10.28368908","10.11223915","9.82507461","10.06826282","10.08225781","9.775612025","9.940612041","9.729492656","10.16310107","10.47702973","10.32971358","9.991850862","10.23816663","10.27348099","9.558037632","9.565871179","9.580125203","9.567015469"
"264524_at","6.550887821","6.830547832","6.795926553","6.382533643","6.861306776","6.403823827","6.937734201","7.698889317","7.693053154","8.124523392","6.549402447","6.767186034","6.881060175","6.720312043","6.47430369","6.543595876","6.439622615","6.658784478","6.623972224","7.215270555","6.668404721","6.945573593","6.888653968","6.675896974","6.617044014","6.395129527","7.3472589","6.760328423","9.075473069","8.823099702","6.528229271","6.666666931","6.869528832","6.76339993","6.721861633","8.053318396","6.646822475","6.893225467","7.489115416","7.049783665","8.19585615","7.466844774","8.019043528","7.437303019","7.911980355","7.708536581","7.395457556","9.63392279","6.978267555","7.723493924","8.788512564","7.048204335","7.537128144","6.705046051","6.890007488","11.12380005","7.438997547","8.060387772","6.608994352","7.079970544","6.65235575","6.239820128","7.034276677","6.910853094"
"264591_at","8.883243368","8.91276626","8.767298725","8.872120663","8.767298659","8.722952573","8.524462412","8.460626437","8.442619437","8.449726347","8.529575432","8.572245031","8.529898395","8.406423736","8.936943825","8.580755364","8.807386521","8.790367998","8.600959657","8.735357422","8.370851028","9.003791004","9.241511645","9.224854446","10.03903754","10.05947428","10.2779653","10.27122723","8.954093056","9.107492823","8.709487973","8.816020985","8.84694318","8.963029591","8.861181556","8.850957996","8.893045134","9.07228692","8.211131587","7.764437621","8.477791656","8.651583796","9.013160448","8.661545235","8.878840228","8.746717807","8.997433565","8.756434592","8.721606379","8.607451201","8.621808597","8.489729487","9.188149199","9.252379803","8.546552165","8.710289247","8.906110091","8.775542059","8.717284688","8.695303602","8.748855191","8.805043339","8.837713372","8.731078221"
"264702_at","7.876759075","8.158056869","7.649256107","8.134191686","7.71321337","7.900792292","7.877442145","8.043878797","8.010396612","8.022948401","8.115482258","8.131205491","7.665362256","7.589418061","8.028025879","8.099895659","7.992625481","8.135995701","8.022887385","8.10484615","8.182034439","8.001230773","8.413422373","8.762495919","8.203270242","8.096170559","9.168745105","9.141807836","8.839896504","8.814018825","8.362161038","8.559012301","8.159312088","8.269547784","7.863526277","7.920600913","8.213736677","8.143053707","8.387472347","7.988538541","8.141169737","8.383651016","8.646710998","7.967001626","8.250652486","8.162233168","8.088567027","8.019524","8.181058761","8.134201832","8.220224709","8.036262168","8.444944092","8.710959281","8.174986768","8.212700119","8.336339384","8.097432435","8.214856367","8.381484106","7.973933531","8.043646604","8.133064599","8.018770369"
"264727_at","12.1695967","12.0491125","11.85142579","12.06848001","11.90045692","11.8182047","11.58577326","11.46015005","11.53547749","11.46618378","11.89091881","12.1317851","11.71278973","11.7469871","12.16253731","12.01976433","11.85172109","11.96447554","12.00102402","11.94613851","11.62519782","11.78432657","11.79780248","11.87610667","12.25729397","12.25773091","11.96602212","11.9633707","11.8945972","11.91903303","11.85172109","11.69280435","11.97215046","11.88877682","12.04320854","11.8876792","11.93454763","11.87179177","11.68559197","11.63487288","12.0366392","11.85275505","12.62396222","11.95195096","12.40287614","12.48314201","12.43156165","12.17456043","11.65508321","11.84333836","12.02323677","11.95485111","12.33734097","12.27574222","11.84557852","11.91486804","12.02104444","11.71645857","11.75431991","11.8430544","11.96834044","11.9088856","11.84277547","11.84618564"
"264828_at","8.997034315","8.937237604","8.758176672","8.27995489","8.378632992","8.799839164","9.105462055","9.373225453","9.428026753","9.679247513","9.196923579","9.30587162","9.340081869","9.67382468","8.934541457","9.011788492","9.018949867","9.12025552","8.881141294","8.94605908","8.894458981","8.579096516","8.70075891","8.661204106","8.372956117","8.391052712","8.679961219","8.614688975","8.9269419","8.943061403","9.351057703","9.231464378","9.459117968","9.256494351","8.510825024","8.621819378","8.972059358","8.909237999","9.655868786","9.71731061","9.354219026","9.305238293","8.875121234","9.408995826","8.958975963","9.079631357","8.800561537","8.909944152","8.532109589","8.83920793","8.810261573","8.644211129","8.609355025","8.849370348","9.280780968","9.274147432","9.209293637","8.957618838","8.921810386","8.978658396","9.258935977","9.269894302","9.759075909","9.646061117"
